UNITID,Year,STATE,INSTNM,Program Area,PROGRAM,EPPP #,EPPP_RATE,Content Area,%_Correct,APA_Accredited_Program,Program Area - Copy,PCSAS_Accredited,CUDCP_Accredited
175856,2017,MS,Jackson State University,Clinical Ph.D.,Clinical Ph.D.,7,42.86%,RESEARCH_METHODS/STATISTICS,47.14%,Accredited  ,Clinical Ph.D.,No,Yes
175856,2017,MS,Jackson State University,Clinical Ph.D.,Clinical Ph.D.,7,42.86%,ETHICAL/LEGAL/PROFESSIONAL_ISS,69.29%,Accredited  ,Clinical Ph.D.,No,Yes
176372,2017,MS,University of Southern Mississippi,Clinical Ph.D.,Clinical Ph.D.,9,88.89%,BIOLOGICAL_BOB,71.89%,Accredited  ,Clinical Ph.D.,No,Yes
176372,2017,MS,University of Southern Mississippi,Clinical Ph.D.,Clinical Ph.D.,9,88.89%,COGNITIVE_AFFECTIVE_BOB,79.33%,Accredited  ,Clinical Ph.D.,No,Yes
176372,2017,MS,University of Southern Mississippi,Clinical Ph.D.,Clinical Ph.D.,9,88.89%,SOCIAL/CULTURAL_BOB,80.33%,Accredited  ,Clinical Ph.D.,No,Yes
176372,2017,MS,University of Southern Mississippi,Clinical Ph.D.,Clinical Ph.D.,9,88.89%,GROWTH/LIFSPAN_DEVL,71.89%,Accredited  ,Clinical Ph.D.,No,Yes
176372,2017,MS,University of Southern Mississippi,Clinical Ph.D.,Clinical Ph.D.,9,88.89%,ASSESSMENT/DIAGNOSIS,74.56%,Accredited  ,Clinical Ph.D.,No,Yes
176372,2017,MS,University of Southern Mississippi,Clinical Ph.D.,Clinical Ph.D.,9,88.89%,TREATMENT/INTERVENTION,79.44%,Accredited  ,Clinical Ph.D.,No,Yes
176372,2017,MS,University of Southern Mississippi,Clinical Ph.D.,Clinical Ph.D.,9,88.89%,RESEARCH_METHODS/STATISTICS,77.78%,Accredited  ,Clinical Ph.D.,No,Yes
176372,2017,MS,University of Southern Mississippi,Clinical Ph.D.,Clinical Ph.D.,9,88.89%,ETHICAL/LEGAL/PROFESSIONAL_ISS,82.22%,Accredited  ,Clinical Ph.D.,No,Yes
199120,2017,NC,University of North Carolina at Chapel Hill,Clinical Ph.D.,Clinical Ph.D.,13,92.31%,BIOLOGICAL_BOB,72.85%,Accredited  ,Clinical Ph.D.,Yes,Yes
199120,2017,NC,University of North Carolina at Chapel Hill,Clinical Ph.D.,Clinical Ph.D.,13,92.31%,COGNITIVE_AFFECTIVE_BOB,81.00%,Accredited  ,Clinical Ph.D.,Yes,Yes
199120,2017,NC,University of North Carolina at Chapel Hill,Clinical Ph.D.,Clinical Ph.D.,13,92.31%,SOCIAL/CULTURAL_BOB,80.15%,Accredited  ,Clinical Ph.D.,Yes,Yes
199120,2017,NC,University of North Carolina at Chapel Hill,Clinical Ph.D.,Clinical Ph.D.,13,92.31%,GROWTH/LIFSPAN_DEVL,78.08%,Accredited  ,Clinical Ph.D.,Yes,Yes
199120,2017,NC,University of North Carolina at Chapel Hill,Clinical Ph.D.,Clinical Ph.D.,13,92.31%,ASSESSMENT/DIAGNOSIS,80.77%,Accredited  ,Clinical Ph.D.,Yes,Yes
199120,2017,NC,University of North Carolina at Chapel Hill,Clinical Ph.D.,Clinical Ph.D.,13,92.31%,TREATMENT/INTERVENTION,82.92%,Accredited  ,Clinical Ph.D.,Yes,Yes
199120,2017,NC,University of North Carolina at Chapel Hill,Clinical Ph.D.,Clinical Ph.D.,13,92.31%,RESEARCH_METHODS/STATISTICS,86.38%,Accredited  ,Clinical Ph.D.,Yes,Yes
199120,2017,NC,University of North Carolina at Chapel Hill,Clinical Ph.D.,Clinical Ph.D.,13,92.31%,ETHICAL/LEGAL/PROFESSIONAL_ISS,86.31%,Accredited  ,Clinical Ph.D.,Yes,Yes
200280,2017,ND,University of North Dakota,Clinical Ph.D.,Clinical Ph.D.,18,88.89%,BIOLOGICAL_BOB,79.39%,Accredited  ,Clinical Ph.D.,No,Yes
200280,2017,ND,University of North Dakota,Clinical Ph.D.,Clinical Ph.D.,18,88.89%,COGNITIVE_AFFECTIVE_BOB,81.06%,Accredited  ,Clinical Ph.D.,No,Yes
200280,2017,ND,University of North Dakota,Clinical Ph.D.,Clinical Ph.D.,18,88.89%,SOCIAL/CULTURAL_BOB,76.06%,Accredited  ,Clinical Ph.D.,No,Yes
200280,2017,ND,University of North Dakota,Clinical Ph.D.,Clinical Ph.D.,18,88.89%,GROWTH/LIFSPAN_DEVL,76.44%,Accredited  ,Clinical Ph.D.,No,Yes
200280,2017,ND,University of North Dakota,Clinical Ph.D.,Clinical Ph.D.,18,88.89%,ASSESSMENT/DIAGNOSIS,76.89%,Accredited  ,Clinical Ph.D.,No,Yes
200280,2017,ND,University of North Dakota,Clinical Ph.D.,Clinical Ph.D.,18,88.89%,TREATMENT/INTERVENTION,78.44%,Accredited  ,Clinical Ph.D.,No,Yes
200280,2017,ND,University of North Dakota,Clinical Ph.D.,Clinical Ph.D.,18,88.89%,RESEARCH_METHODS/STATISTICS,77.78%,Accredited  ,Clinical Ph.D.,No,Yes
200280,2017,ND,University of North Dakota,Clinical Ph.D.,Clinical Ph.D.,18,88.89%,ETHICAL/LEGAL/PROFESSIONAL_ISS,83.28%,Accredited  ,Clinical Ph.D.,No,Yes
181464,2017,NE,University of Nebraska-Lincoln,Clinical Ph.D.,Clinical Ph.D.,18,83.33%,BIOLOGICAL_BOB,68.72%,Accredited  ,Clinical Ph.D.,No,Yes
181464,2017,NE,University of Nebraska-Lincoln,Clinical Ph.D.,Clinical Ph.D.,18,83.33%,COGNITIVE_AFFECTIVE_BOB,80.28%,Accredited  ,Clinical Ph.D.,No,Yes
181464,2017,NE,University of Nebraska-Lincoln,Clinical Ph.D.,Clinical Ph.D.,18,83.33%,SOCIAL/CULTURAL_BOB,75.61%,Accredited  ,Clinical Ph.D.,No,Yes
181464,2017,NE,University of Nebraska-Lincoln,Clinical Ph.D.,Clinical Ph.D.,18,83.33%,GROWTH/LIFSPAN_DEVL,73.00%,Accredited  ,Clinical Ph.D.,No,Yes
181464,2017,NE,University of Nebraska-Lincoln,Clinical Ph.D.,Clinical Ph.D.,18,83.33%,ASSESSMENT/DIAGNOSIS,78.89%,Accredited  ,Clinical Ph.D.,No,Yes
181464,2017,NE,University of Nebraska-Lincoln,Clinical Ph.D.,Clinical Ph.D.,18,83.33%,TREATMENT/INTERVENTION,77.56%,Accredited  ,Clinical Ph.D.,No,Yes
181464,2017,NE,University of Nebraska-Lincoln,Clinical Ph.D.,Clinical Ph.D.,18,83.33%,RESEARCH_METHODS/STATISTICS,79.56%,Accredited  ,Clinical Ph.D.,No,Yes
181464,2017,NE,University of Nebraska-Lincoln,Clinical Ph.D.,Clinical Ph.D.,18,83.33%,ETHICAL/LEGAL/PROFESSIONAL_ISS,79.94%,Accredited  ,Clinical Ph.D.,No,Yes
184603,2017,NJ,Fairleigh Dickinson University-Metropolitan Campus,Clinical Ph.D.,Clinical Ph.D.,42,80.95%,BIOLOGICAL_BOB,70.33%,Accredited  ,Clinical Ph.D.,No,Yes
184603,2017,NJ,Fairleigh Dickinson University-Metropolitan Campus,Clinical Ph.D.,Clinical Ph.D.,42,80.95%,COGNITIVE_AFFECTIVE_BOB,76.29%,Accredited  ,Clinical Ph.D.,No,Yes
184603,2017,NJ,Fairleigh Dickinson University-Metropolitan Campus,Clinical Ph.D.,Clinical Ph.D.,42,80.95%,SOCIAL/CULTURAL_BOB,70.69%,Accredited  ,Clinical Ph.D.,No,Yes
184603,2017,NJ,Fairleigh Dickinson University-Metropolitan Campus,Clinical Ph.D.,Clinical Ph.D.,42,80.95%,GROWTH/LIFSPAN_DEVL,69.38%,Accredited  ,Clinical Ph.D.,No,Yes
184603,2017,NJ,Fairleigh Dickinson University-Metropolitan Campus,Clinical Ph.D.,Clinical Ph.D.,42,80.95%,ASSESSMENT/DIAGNOSIS,67.52%,Accredited  ,Clinical Ph.D.,No,Yes
184603,2017,NJ,Fairleigh Dickinson University-Metropolitan Campus,Clinical Ph.D.,Clinical Ph.D.,42,80.95%,TREATMENT/INTERVENTION,71.83%,Accredited  ,Clinical Ph.D.,No,Yes
184603,2017,NJ,Fairleigh Dickinson University-Metropolitan Campus,Clinical Ph.D.,Clinical Ph.D.,42,80.95%,RESEARCH_METHODS/STATISTICS,64.29%,Accredited  ,Clinical Ph.D.,No,Yes
184603,2017,NJ,Fairleigh Dickinson University-Metropolitan Campus,Clinical Ph.D.,Clinical Ph.D.,42,80.95%,ETHICAL/LEGAL/PROFESSIONAL_ISS,76.12%,Accredited  ,Clinical Ph.D.,No,Yes
182281,2017,NV,University of Nevada-Las Vegas,Clinical Ph.D.,Clinical Ph.D.,10,90.00%,BIOLOGICAL_BOB,80.90%,Accredited  ,Clinical Ph.D.,No,Yes
182281,2017,NV,University of Nevada-Las Vegas,Clinical Ph.D.,Clinical Ph.D.,10,90.00%,COGNITIVE_AFFECTIVE_BOB,83.50%,Accredited  ,Clinical Ph.D.,No,Yes
182281,2017,NV,University of Nevada-Las Vegas,Clinical Ph.D.,Clinical Ph.D.,10,90.00%,SOCIAL/CULTURAL_BOB,76.60%,Accredited  ,Clinical Ph.D.,No,Yes
182281,2017,NV,University of Nevada-Las Vegas,Clinical Ph.D.,Clinical Ph.D.,10,90.00%,GROWTH/LIFSPAN_DEVL,80.50%,Accredited  ,Clinical Ph.D.,No,Yes
182281,2017,NV,University of Nevada-Las Vegas,Clinical Ph.D.,Clinical Ph.D.,10,90.00%,ASSESSMENT/DIAGNOSIS,74.80%,Accredited  ,Clinical Ph.D.,No,Yes
182281,2017,NV,University of Nevada-Las Vegas,Clinical Ph.D.,Clinical Ph.D.,10,90.00%,TREATMENT/INTERVENTION,84.20%,Accredited  ,Clinical Ph.D.,No,Yes
182281,2017,NV,University of Nevada-Las Vegas,Clinical Ph.D.,Clinical Ph.D.,10,90.00%,RESEARCH_METHODS/STATISTICS,73.60%,Accredited  ,Clinical Ph.D.,No,Yes
182281,2017,NV,University of Nevada-Las Vegas,Clinical Ph.D.,Clinical Ph.D.,10,90.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,86.20%,Accredited  ,Clinical Ph.D.,No,Yes
188429,2017,NY,Adelphi University,Clinical Ph.D.,Clinical Ph.D.,33,63.64%,BIOLOGICAL_BOB,67.76%,Accredited  ,Clinical Ph.D.,No,No
188429,2017,NY,Adelphi University,Clinical Ph.D.,Clinical Ph.D.,33,63.64%,COGNITIVE_AFFECTIVE_BOB,70.58%,Accredited  ,Clinical Ph.D.,No,No
188429,2017,NY,Adelphi University,Clinical Ph.D.,Clinical Ph.D.,33,63.64%,SOCIAL/CULTURAL_BOB,67.85%,Accredited  ,Clinical Ph.D.,No,No
188429,2017,NY,Adelphi University,Clinical Ph.D.,Clinical Ph.D.,33,63.64%,GROWTH/LIFSPAN_DEVL,69.91%,Accredited  ,Clinical Ph.D.,No,No
188429,2017,NY,Adelphi University,Clinical Ph.D.,Clinical Ph.D.,33,63.64%,ASSESSMENT/DIAGNOSIS,64.09%,Accredited  ,Clinical Ph.D.,No,No
188429,2017,NY,Adelphi University,Clinical Ph.D.,Clinical Ph.D.,33,63.64%,TREATMENT/INTERVENTION,66.61%,Accredited  ,Clinical Ph.D.,No,No
188429,2017,NY,Adelphi University,Clinical Ph.D.,Clinical Ph.D.,33,63.64%,RESEARCH_METHODS/STATISTICS,63.18%,Accredited  ,Clinical Ph.D.,No,No
188429,2017,NY,Adelphi University,Clinical Ph.D.,Clinical Ph.D.,33,63.64%,ETHICAL/LEGAL/PROFESSIONAL_ISS,70.12%,Accredited  ,Clinical Ph.D.,No,No
196468,2017,NY,Teachers College at Columbia University,Clinical Ph.D.,Clinical Ph.D.,14,92.86%,BIOLOGICAL_BOB,69.36%,Ukn,Clinical Ph.D.,Ukn,Ukn
196468,2017,NY,Teachers College at Columbia University,Clinical Ph.D.,Clinical Ph.D.,14,92.86%,COGNITIVE_AFFECTIVE_BOB,77.71%,Ukn,Clinical Ph.D.,Ukn,Ukn
196468,2017,NY,Teachers College at Columbia University,Clinical Ph.D.,Clinical Ph.D.,14,92.86%,SOCIAL/CULTURAL_BOB,78.50%,Ukn,Clinical Ph.D.,Ukn,Ukn
196468,2017,NY,Teachers College at Columbia University,Clinical Ph.D.,Clinical Ph.D.,14,92.86%,GROWTH/LIFSPAN_DEVL,77.00%,Ukn,Clinical Ph.D.,Ukn,Ukn
196468,2017,NY,Teachers College at Columbia University,Clinical Ph.D.,Clinical Ph.D.,14,92.86%,ASSESSMENT/DIAGNOSIS,75.07%,Ukn,Clinical Ph.D.,Ukn,Ukn
196468,2017,NY,Teachers College at Columbia University,Clinical Ph.D.,Clinical Ph.D.,14,92.86%,TREATMENT/INTERVENTION,69.43%,Ukn,Clinical Ph.D.,Ukn,Ukn
196468,2017,NY,Teachers College at Columbia University,Clinical Ph.D.,Clinical Ph.D.,14,92.86%,RESEARCH_METHODS/STATISTICS,70.43%,Ukn,Clinical Ph.D.,Ukn,Ukn
196468,2017,NY,Teachers College at Columbia University,Clinical Ph.D.,Clinical Ph.D.,14,92.86%,ETHICAL/LEGAL/PROFESSIONAL_ISS,72.64%,Ukn,Clinical Ph.D.,Ukn,Ukn
191241,2017,NY,Fordham University,Clinical Ph.D.,Clinical Ph.D.,24,95.83%,BIOLOGICAL_BOB,77.79%,Accredited  ,Clinical Ph.D.,No,Yes
191241,2017,NY,Fordham University,Clinical Ph.D.,Clinical Ph.D.,24,95.83%,COGNITIVE_AFFECTIVE_BOB,80.38%,Accredited  ,Clinical Ph.D.,No,Yes
191241,2017,NY,Fordham University,Clinical Ph.D.,Clinical Ph.D.,24,95.83%,SOCIAL/CULTURAL_BOB,79.29%,Accredited  ,Clinical Ph.D.,No,Yes
191241,2017,NY,Fordham University,Clinical Ph.D.,Clinical Ph.D.,24,95.83%,GROWTH/LIFSPAN_DEVL,74.17%,Accredited  ,Clinical Ph.D.,No,Yes
191241,2017,NY,Fordham University,Clinical Ph.D.,Clinical Ph.D.,24,95.83%,ASSESSMENT/DIAGNOSIS,76.04%,Accredited  ,Clinical Ph.D.,No,Yes
191241,2017,NY,Fordham University,Clinical Ph.D.,Clinical Ph.D.,24,95.83%,TREATMENT/INTERVENTION,81.92%,Accredited  ,Clinical Ph.D.,No,Yes
191241,2017,NY,Fordham University,Clinical Ph.D.,Clinical Ph.D.,24,95.83%,RESEARCH_METHODS/STATISTICS,67.88%,Accredited  ,Clinical Ph.D.,No,Yes
191241,2017,NY,Fordham University,Clinical Ph.D.,Clinical Ph.D.,24,95.83%,ETHICAL/LEGAL/PROFESSIONAL_ISS,80.71%,Accredited  ,Clinical Ph.D.,No,Yes
191649,2017,NY,Hofstra University,Clinical Ph.D.,Clinical Ph.D.,28,96.43%,BIOLOGICAL_BOB,75.50%,Accredited  ,Clinical Ph.D.,No,Yes
191649,2017,NY,Hofstra University,Clinical Ph.D.,Clinical Ph.D.,28,96.43%,COGNITIVE_AFFECTIVE_BOB,80.36%,Accredited  ,Clinical Ph.D.,No,Yes
191649,2017,NY,Hofstra University,Clinical Ph.D.,Clinical Ph.D.,28,96.43%,SOCIAL/CULTURAL_BOB,71.79%,Accredited  ,Clinical Ph.D.,No,Yes
191649,2017,NY,Hofstra University,Clinical Ph.D.,Clinical Ph.D.,28,96.43%,GROWTH/LIFSPAN_DEVL,75.21%,Accredited  ,Clinical Ph.D.,No,Yes
191649,2017,NY,Hofstra University,Clinical Ph.D.,Clinical Ph.D.,28,96.43%,ASSESSMENT/DIAGNOSIS,69.04%,Accredited  ,Clinical Ph.D.,No,Yes
191649,2017,NY,Hofstra University,Clinical Ph.D.,Clinical Ph.D.,28,96.43%,TREATMENT/INTERVENTION,74.00%,Accredited  ,Clinical Ph.D.,No,Yes
191649,2017,NY,Hofstra University,Clinical Ph.D.,Clinical Ph.D.,28,96.43%,RESEARCH_METHODS/STATISTICS,68.11%,Accredited  ,Clinical Ph.D.,No,Yes
191649,2017,NY,Hofstra University,Clinical Ph.D.,Clinical Ph.D.,28,96.43%,ETHICAL/LEGAL/PROFESSIONAL_ISS,80.00%,Accredited  ,Clinical Ph.D.,No,Yes
192448,2017,NY,Long Island University,Clinical Ph.D.,Clinical Ph.D.,30,86.67%,BIOLOGICAL_BOB,77.97%,Accredited  ,Clinical Ph.D.,No,Yes
192448,2017,NY,Long Island University,Clinical Ph.D.,Clinical Ph.D.,30,86.67%,COGNITIVE_AFFECTIVE_BOB,76.37%,Accredited  ,Clinical Ph.D.,No,Yes
192448,2017,NY,Long Island University,Clinical Ph.D.,Clinical Ph.D.,30,86.67%,SOCIAL/CULTURAL_BOB,77.93%,Accredited  ,Clinical Ph.D.,No,Yes
192448,2017,NY,Long Island University,Clinical Ph.D.,Clinical Ph.D.,30,86.67%,GROWTH/LIFSPAN_DEVL,72.80%,Accredited  ,Clinical Ph.D.,No,Yes
192448,2017,NY,Long Island University,Clinical Ph.D.,Clinical Ph.D.,30,86.67%,ASSESSMENT/DIAGNOSIS,72.83%,Accredited  ,Clinical Ph.D.,No,Yes
192448,2017,NY,Long Island University,Clinical Ph.D.,Clinical Ph.D.,30,86.67%,TREATMENT/INTERVENTION,77.67%,Accredited  ,Clinical Ph.D.,No,Yes
192448,2017,NY,Long Island University,Clinical Ph.D.,Clinical Ph.D.,30,86.67%,RESEARCH_METHODS/STATISTICS,72.63%,Accredited  ,Clinical Ph.D.,No,Yes
192448,2017,NY,Long Island University,Clinical Ph.D.,Clinical Ph.D.,30,86.67%,ETHICAL/LEGAL/PROFESSIONAL_ISS,77.70%,Accredited  ,Clinical Ph.D.,No,Yes
196097,2017,NY,Stony Brook University,Clinical Ph.D.,Clinical Ph.D.,13,92.31%,BIOLOGICAL_BOB,72.46%,Accredited - Inactive  ,Clinical Ph.D.,Yes,Yes
196097,2017,NY,Stony Brook University,Clinical Ph.D.,Clinical Ph.D.,13,92.31%,COGNITIVE_AFFECTIVE_BOB,81.62%,Accredited - Inactive  ,Clinical Ph.D.,Yes,Yes
196097,2017,NY,Stony Brook University,Clinical Ph.D.,Clinical Ph.D.,13,92.31%,SOCIAL/CULTURAL_BOB,78.38%,Accredited - Inactive  ,Clinical Ph.D.,Yes,Yes
196097,2017,NY,Stony Brook University,Clinical Ph.D.,Clinical Ph.D.,13,92.31%,GROWTH/LIFSPAN_DEVL,76.92%,Accredited - Inactive  ,Clinical Ph.D.,Yes,Yes
196097,2017,NY,Stony Brook University,Clinical Ph.D.,Clinical Ph.D.,13,92.31%,ASSESSMENT/DIAGNOSIS,79.92%,Accredited - Inactive  ,Clinical Ph.D.,Yes,Yes
196097,2017,NY,Stony Brook University,Clinical Ph.D.,Clinical Ph.D.,13,92.31%,TREATMENT/INTERVENTION,82.23%,Accredited - Inactive  ,Clinical Ph.D.,Yes,Yes
196097,2017,NY,Stony Brook University,Clinical Ph.D.,Clinical Ph.D.,13,92.31%,RESEARCH_METHODS/STATISTICS,77.00%,Accredited - Inactive  ,Clinical Ph.D.,Yes,Yes
196097,2017,NY,Stony Brook University,Clinical Ph.D.,Clinical Ph.D.,13,92.31%,ETHICAL/LEGAL/PROFESSIONAL_ISS,84.08%,Accredited - Inactive  ,Clinical Ph.D.,Yes,Yes
193654,2017,NY,The New School,Clinical Ph.D.,Clinical Ph.D.,39,89.74%,BIOLOGICAL_BOB,71.23%,Accredited  ,Clinical Ph.D.,No,Yes
193654,2017,NY,The New School,Clinical Ph.D.,Clinical Ph.D.,39,89.74%,COGNITIVE_AFFECTIVE_BOB,77.67%,Accredited  ,Clinical Ph.D.,No,Yes
193654,2017,NY,The New School,Clinical Ph.D.,Clinical Ph.D.,39,89.74%,SOCIAL/CULTURAL_BOB,76.79%,Accredited  ,Clinical Ph.D.,No,Yes
193654,2017,NY,The New School,Clinical Ph.D.,Clinical Ph.D.,39,89.74%,GROWTH/LIFSPAN_DEVL,75.23%,Accredited  ,Clinical Ph.D.,No,Yes
193654,2017,NY,The New School,Clinical Ph.D.,Clinical Ph.D.,39,89.74%,ASSESSMENT/DIAGNOSIS,73.74%,Accredited  ,Clinical Ph.D.,No,Yes
193654,2017,NY,The New School,Clinical Ph.D.,Clinical Ph.D.,39,89.74%,TREATMENT/INTERVENTION,74.72%,Accredited  ,Clinical Ph.D.,No,Yes
193654,2017,NY,The New School,Clinical Ph.D.,Clinical Ph.D.,39,89.74%,RESEARCH_METHODS/STATISTICS,69.54%,Accredited  ,Clinical Ph.D.,No,Yes
193654,2017,NY,The New School,Clinical Ph.D.,Clinical Ph.D.,39,89.74%,ETHICAL/LEGAL/PROFESSIONAL_ISS,74.08%,Accredited  ,Clinical Ph.D.,No,Yes
203517,2017,OH,Kent State University at Kent,Clinical Ph.D.,Clinical Ph.D.,25,88.00%,BIOLOGICAL_BOB,76.00%,Accredited  ,Clinical Ph.D.,No,Yes
203517,2017,OH,Kent State University at Kent,Clinical Ph.D.,Clinical Ph.D.,25,88.00%,COGNITIVE_AFFECTIVE_BOB,80.04%,Accredited  ,Clinical Ph.D.,No,Yes
203517,2017,OH,Kent State University at Kent,Clinical Ph.D.,Clinical Ph.D.,25,88.00%,SOCIAL/CULTURAL_BOB,72.40%,Accredited  ,Clinical Ph.D.,No,Yes
203517,2017,OH,Kent State University at Kent,Clinical Ph.D.,Clinical Ph.D.,25,88.00%,GROWTH/LIFSPAN_DEVL,71.68%,Accredited  ,Clinical Ph.D.,No,Yes
203517,2017,OH,Kent State University at Kent,Clinical Ph.D.,Clinical Ph.D.,25,88.00%,ASSESSMENT/DIAGNOSIS,78.12%,Accredited  ,Clinical Ph.D.,No,Yes
203517,2017,OH,Kent State University at Kent,Clinical Ph.D.,Clinical Ph.D.,25,88.00%,TREATMENT/INTERVENTION,73.32%,Accredited  ,Clinical Ph.D.,No,Yes
203517,2017,OH,Kent State University at Kent,Clinical Ph.D.,Clinical Ph.D.,25,88.00%,RESEARCH_METHODS/STATISTICS,75.48%,Accredited  ,Clinical Ph.D.,No,Yes
203517,2017,OH,Kent State University at Kent,Clinical Ph.D.,Clinical Ph.D.,25,88.00%,ETHICAL/LEGAL/PROFESSIONAL_ISS,80.52%,Accredited  ,Clinical Ph.D.,No,Yes
204857,2017,OH,Ohio University-Main Campus,Clinical Ph.D.,Clinical Ph.D.,17,94.12%,BIOLOGICAL_BOB,75.24%,Accredited  ,Clinical Ph.D.,No,Yes
204857,2017,OH,Ohio University-Main Campus,Clinical Ph.D.,Clinical Ph.D.,17,94.12%,COGNITIVE_AFFECTIVE_BOB,76.24%,Accredited  ,Clinical Ph.D.,No,Yes
204857,2017,OH,Ohio University-Main Campus,Clinical Ph.D.,Clinical Ph.D.,17,94.12%,SOCIAL/CULTURAL_BOB,76.35%,Accredited  ,Clinical Ph.D.,No,Yes
204857,2017,OH,Ohio University-Main Campus,Clinical Ph.D.,Clinical Ph.D.,17,94.12%,GROWTH/LIFSPAN_DEVL,71.53%,Accredited  ,Clinical Ph.D.,No,Yes
204857,2017,OH,Ohio University-Main Campus,Clinical Ph.D.,Clinical Ph.D.,17,94.12%,ASSESSMENT/DIAGNOSIS,72.94%,Accredited  ,Clinical Ph.D.,No,Yes
204857,2017,OH,Ohio University-Main Campus,Clinical Ph.D.,Clinical Ph.D.,17,94.12%,TREATMENT/INTERVENTION,75.24%,Accredited  ,Clinical Ph.D.,No,Yes
204857,2017,OH,Ohio University-Main Campus,Clinical Ph.D.,Clinical Ph.D.,17,94.12%,RESEARCH_METHODS/STATISTICS,66.82%,Accredited  ,Clinical Ph.D.,No,Yes
204857,2017,OH,Ohio University-Main Campus,Clinical Ph.D.,Clinical Ph.D.,17,94.12%,ETHICAL/LEGAL/PROFESSIONAL_ISS,77.24%,Accredited  ,Clinical Ph.D.,No,Yes
201885,2017,OH,University of Cincinnati-Main Campus,Clinical Ph.D.,Clinical Ph.D.,7,85.71%,BIOLOGICAL_BOB,78.14%,Accredited  ,Clinical Ph.D.,No,Yes
201885,2017,OH,University of Cincinnati-Main Campus,Clinical Ph.D.,Clinical Ph.D.,7,85.71%,COGNITIVE_AFFECTIVE_BOB,77.57%,Accredited  ,Clinical Ph.D.,No,Yes
201885,2017,OH,University of Cincinnati-Main Campus,Clinical Ph.D.,Clinical Ph.D.,7,85.71%,SOCIAL/CULTURAL_BOB,72.14%,Accredited  ,Clinical Ph.D.,No,Yes
201885,2017,OH,University of Cincinnati-Main Campus,Clinical Ph.D.,Clinical Ph.D.,7,85.71%,GROWTH/LIFSPAN_DEVL,65.43%,Accredited  ,Clinical Ph.D.,No,Yes
201885,2017,OH,University of Cincinnati-Main Campus,Clinical Ph.D.,Clinical Ph.D.,7,85.71%,ASSESSMENT/DIAGNOSIS,76.57%,Accredited  ,Clinical Ph.D.,No,Yes
201885,2017,OH,University of Cincinnati-Main Campus,Clinical Ph.D.,Clinical Ph.D.,7,85.71%,TREATMENT/INTERVENTION,78.71%,Accredited  ,Clinical Ph.D.,No,Yes
201885,2017,OH,University of Cincinnati-Main Campus,Clinical Ph.D.,Clinical Ph.D.,7,85.71%,RESEARCH_METHODS/STATISTICS,75.43%,Accredited  ,Clinical Ph.D.,No,Yes
201885,2017,OH,University of Cincinnati-Main Campus,Clinical Ph.D.,Clinical Ph.D.,7,85.71%,ETHICAL/LEGAL/PROFESSIONAL_ISS,82.14%,Accredited  ,Clinical Ph.D.,No,Yes
206084,2017,OH,University of Toledo,Clinical Ph.D.,Clinical Ph.D.,12,91.67%,BIOLOGICAL_BOB,73.75%,Accredited  ,Clinical Ph.D.,No,Yes
206084,2017,OH,University of Toledo,Clinical Ph.D.,Clinical Ph.D.,12,91.67%,COGNITIVE_AFFECTIVE_BOB,79.42%,Accredited  ,Clinical Ph.D.,No,Yes
206084,2017,OH,University of Toledo,Clinical Ph.D.,Clinical Ph.D.,12,91.67%,SOCIAL/CULTURAL_BOB,74.17%,Accredited  ,Clinical Ph.D.,No,Yes
206084,2017,OH,University of Toledo,Clinical Ph.D.,Clinical Ph.D.,12,91.67%,GROWTH/LIFSPAN_DEVL,77.25%,Accredited  ,Clinical Ph.D.,No,Yes
206084,2017,OH,University of Toledo,Clinical Ph.D.,Clinical Ph.D.,12,91.67%,ASSESSMENT/DIAGNOSIS,75.08%,Accredited  ,Clinical Ph.D.,No,Yes
206084,2017,OH,University of Toledo,Clinical Ph.D.,Clinical Ph.D.,12,91.67%,TREATMENT/INTERVENTION,75.25%,Accredited  ,Clinical Ph.D.,No,Yes
206084,2017,OH,University of Toledo,Clinical Ph.D.,Clinical Ph.D.,12,91.67%,RESEARCH_METHODS/STATISTICS,73.83%,Accredited  ,Clinical Ph.D.,No,Yes
206084,2017,OH,University of Toledo,Clinical Ph.D.,Clinical Ph.D.,12,91.67%,ETHICAL/LEGAL/PROFESSIONAL_ISS,80.08%,Accredited  ,Clinical Ph.D.,No,Yes
212106,2017,PA,Duquesne University,Clinical Ph.D.,Clinical Ph.D.,10,90.00%,BIOLOGICAL_BOB,74.70%,Accredited  ,Clinical Ph.D.,No,No
212106,2017,PA,Duquesne University,Clinical Ph.D.,Clinical Ph.D.,10,90.00%,COGNITIVE_AFFECTIVE_BOB,80.90%,Accredited  ,Clinical Ph.D.,No,No
212106,2017,PA,Duquesne University,Clinical Ph.D.,Clinical Ph.D.,10,90.00%,SOCIAL/CULTURAL_BOB,78.90%,Accredited  ,Clinical Ph.D.,No,No
212106,2017,PA,Duquesne University,Clinical Ph.D.,Clinical Ph.D.,10,90.00%,GROWTH/LIFSPAN_DEVL,73.10%,Accredited  ,Clinical Ph.D.,No,No
212106,2017,PA,Duquesne University,Clinical Ph.D.,Clinical Ph.D.,10,90.00%,ASSESSMENT/DIAGNOSIS,68.00%,Accredited  ,Clinical Ph.D.,No,No
